1	1 个 多月 的 药 从 服药 到 现在 沒 复诊 过
1	1 再 观察 看看 2 服用 2 粒 试试 副作用 太大 再 减至 1 粒
1	1 原来 吃饭 时 吃 的 慢 现在 是 没有 胃口 2 写 作业 老是 分心 如果 家长 不 在 旁边 会 偷看 课外书 玩 玩具 家长 在 的话 会 走神 也 能 看到 孩子 的 表现 有 提高 也 可能 是 家长 要求 太高 啦 昨天 碰见 孩子 的 同学 说 周末 的 作业 周六 就 完成 了 我家 孩子 昨天晚上 才 完成 孩子 总 抱怨 作业 太多 3 作业 里 有 孩子 不会 的 请教 家长 时 告诉 孩子 的 解题 思路 孩子 总是 不 认可 每次 因为 这个 让 家长 很 生气 孩子 也 不 高兴 说 急 了 孩子 会 哭 道理 讲 的 也 挺 多 效果 很差 4 比如 写 作业 快时 孩子 表现 好 时会 让 孩子 看看 课外书 陪 他 下棋 让 他 玩 会儿 游戏 玩 之前 规定 了 时间 到 约定 的 时间 不 愿意 继续 写 作业 或 去 休息 下棋 输啦会 很 不 高兴 4 我 想 问问 我 孩子 的 情况 当时 确诊 的 是 轻度 还是 中度 或是 重度
1	1 号 挪威 Triomar 浓缩 DHA 鱼油 这个 八岁 孩子 能 吃 吗 ? n2 号 挪威 BP 青少年儿童 深海鱼 油 增强 记忆力 DHA ? n 有人 说 孩子 应该 吃 儿童 鱼油 ? 你 觉得 八岁 孩子 吃 哪 一种 比较 好 ? 1 号 还是 2 号 ? 我家 孩子 有 多动症
1	1 吧 ? 我 感觉 情绪 不好 了 做 什么 都 没有 耐心
1	1 孩子 是 11 月 2 号 开始 服用 择思达 25 毫克 n2 药物 剂量 之前 是 40 毫克 的 中间 有 个别 一天 忘记 吃药 n3 食欲 下降 的 问题 是从 2015 年 12 月 吃药 的 时候 开始 的
1	1 是的 但 后来 又 加 了 多动宁 2 每天 的 用量 是 25mg 不过 半个 月 前 就 没 吃 了 3 是 在 8 月份 的 时候 开始 吃 的
1	1 月 12 号 开始 吃 的 择思达 2 月份 复查 一次 就是 没有 啥 效果 然后 大夫 说 择思达 见效慢 让 在 吃 3 个 月 去 复查 到 5 月份 才 3 个 月
1	1 月 15 号 王大夫 出诊 吗 ? 我 打算 去 复诊
1	1 月 2 日 是 周一 正常 上班 吗 ?
1	1 月 28 日 星期四 上午 王医生 有 门诊 吗 ? 可不可以 约 一下
1	1 月 5 号 开始 喝 熬 的 中草药 一天 两次 一次 一包 一包 200ml
1	1 瓶 36 毫克 价格 是不是 比 2 瓶 18 毫克 要 便宜 一些 ? 大概 差 多少 钱 ? 我们 这里 没有 36 毫克 包装
1	1 这个 嗜睡 是 服药 后 出现 的 2 晚上 真的 是因为 睡得 很沉 一旦 睡着 任由 我们 怎么 挪动 他 都 不会 轻易 醒来 不 知道 这个 是 病态 还是 正常 现象 ?
1	10 一 的 时候 没有 正常 服用 所以 还 能 喝个 半个 月 吧 最近 我们 是 早晚 各 服用 一次 中午 就 不 带 着 到 学校 吃 了 孩子 总 记不住 吃
1	10 岁 儿童 维生素D滴剂 胶囊 型 怎么 吃 ?
1	10 月 20 号 左右 已 找 别的 医生 拿 过同 一种 药 今天 又 要 去 儿童医院 拿药 呢
1	10 月 27 号 就诊 添加 的 感觉 效果 不 大
1	10 点 我 有点 紧张 把 我 安排 在 下午 200 以前 也 可以
1	11 岁 的 孩子 表达 不 清楚 自己 想要 什么 为了 什么 是不是 智商 有 问题 啊
1	11 月 14 我 做 过 评估 了 还 可以 做 吗
1	11 月 14 日 开始 吃 的 10mg 一 星期 后 25mg 合计 两周 后 开始 吃 40mg 四盒 今天 去 买 的 40mg 的 择思达 孩子 体重 30Kg
1	12 号 23 号 每天 一片 饭量 有点 减少 24 号 至今 每天 2 片 饭量 就 少 的 有点 大 了 是 服用 的 专注达
1	12 月 11 号 能 检查 完
1	12 月 30 号 开始 孩子 感冒 咳嗽 发烧 一直 到 现在
1	13 号 开始 停 的 药 刚才 洗脚 看 了 脚 还是 那么 黄
1	13751851202 这 是 我 的 电话 那个 号码 是 我 先生 的
1	17 号 晚上 开始 吃 的 一天 2 片
1	18 服用 了 四天 效果 看不出来 36 的 服用 了 三天 效果 不 明显 可否 服用 54 体重 62 公斤
1	18 毫克 的 从 昨天 开始 吃 的 刚 吃 两次 今天 中午 孩子 在 学校 哭 了 一个 小时 问 老师 怎么 要 忘记 过去 呢 ?
1	188 一盒 还是 十只 吗 ?
1	18mg 是 一粒 吗 ?
1	18mg 是 多少 ?
1	19 点 2 一般 早饭 过后 7 点 20 左右 3 晚上 十点
1	2 个 可乐 定贴 什么 时候 能 发货
1	2 个 月 左右 周一 至 周五 54 周六 周日 36
1	2 年 之后 还要 继续 吃 吗 ?
1	2 月 13 日 开学 开始 吃 的 第一个 星期 还 行 后面 就 很 容易 失控 去 医院 问 了 医生 让 先 停药 看看
1	2 月 14 日 出现 过 一次 前天 一次 今天 一次
1	2 月 14 日 开始 服 的 药
1	2 月 15 日 开始 吃 的 药 早晚 静灵口服液 各 一支 中午 维生素D滴剂 一次 2 个 还有 早晚 新仁泰 口服 各 一支 加 多种 维生素 矿物质 咀嚼片
1	2 月 18 号 开始 服用 40mg 怎么 用药 情况 上 怎么 给 记录 成 25 号 开始 的
1	2 有 其它 好 方法 吗 ?
1	2 点 左右 行 吗 ?
1	20 号 再 去 到 时 做 的 抽血 化验 结果 能 出来 了 吧 ?
1	22 号 开始 服药 一粒 6 号 加量 到 两粒
1	22 日 停止 到 今天 又 用 的
1	23 号 的 现在 约 不到 大约 什么 时候 可以 约 ?
1	23 年 那 学习 怎么 能 跟上 啊
1	25 号 我 准备 去 拿药 网上 挂号 不知 怎么 挂 怎么 填
1	25 号 星期六 孩子 不 上学 去 做 星期日 来 北京 星期一 27 号 去 复诊 行 吗
1	25 号 药 吃 完 可以 11 月 4 号 来 抽血 开药 吗
1	25 毫克 的 医生 一共 开 了 四盒 我们 现在 己经 吃 了 一盒 了
1	25mg 的 量 需要 吃 多少 时间 呢 ?
1	25ml 的 吃 完 了 现在 怎么 服是 继续 又 服 40ml 分 两次 还是 40ml 一次 一粒
1	26 号 韩 大夫 出诊 吗
1	26 我 挂 了 杨医生 的 号 会 把 评测 结果 拿 过去
1	3 月 1 号 开始 服用 40mg 的 是从 加量 开始 的 改成 饭 中服 今天 也 没 吐
1	3 点 之前 行 吗 ?
1	31 号 2 号 5 号 和 11 号 都 是 晚上 十点 半左右 吐
1	4 号 开始 吃 的 感冒 也 是从 4 号 开始 的 越来越 严正 了
1	4 月 30 日 杨医生 将 原来 的 药物 减少 了 一半 孩子 比 之前 早 入睡 了 而且 早上 起床 比 之前 快 在校 表现 不 知道
1	40 分 的 奖励 就是 买 他 最 喜欢 的 零食 60 分 就 给 他 变形金刚 或者 者 是 看 电影
1	40 毫克 的 择思达 多少 钱 一盒 ?
1	40 毫克 的 药 怎么 吃 了 孩子 胃疼 啊
1	5 分钟 的 题 他 认真 10 分钟 做 完 不 认真 1 小时 做 完
1	5 改善 作业 期间 频繁 喝水 上 厕所 导致 的 拖拉 ?
1	5 月 12 日 开始 用 维思通 两周 孩子 表现 特别 好 5 月 26 后 的 三周 状态 又 不好 了 在 幼儿园 又 开始 推用 身体 撞 小朋友
1	5 月 12 日 看过 杨医生 回来 后 孩子 好像 突然 变 了 变乖 好多
1	5 月 20 开始 服药 一直 吃 一颗 专注达 6 月 20 调整 为 两颗 因为 期末考试 6 月 29 后 调回 一颗 医生 说 暑期 压力 小些
1	5 月 22 日 你们 做 得 一项 是 检查 还是 培训 呀 我们 没 赶上 王 教授 说 7 月份 还有 一次 让 我们 提前 预约 我 忘 了 名字 了 可以 告诉 我 吗 我 就 想 约 到 那 时候 复诊
1	5 月 27 日 停药 的 一 星期 不 吃药 过 几天 再 吃 可以 吗 ?
1	5 点 20 放学 6 点 开始 做作业 7 点 吃饭 8 点半到 9 点 可以 把 写 的 做 完 加上 读书 和 背书 要 在 9 点半 做完作业 多 的 时候 要 10 点 才能 完成
1	50mg 目前 是 2 颗 25 的 如果 换成 1 颗 401 颗 10 会 有 什么 不同 吗 ?
1	6 号 公司 上班 当天 下午 能够 买 药物 吗 ?
1	6 号 择思达 吃 完 了 上周 第一周 40mg 天 本周 65mg 天下 周 1 开始 没药
1	6 号 评估 提交 了 的 啊
1	6 岁 时 得 了 一次 也 是 点 的 中药 顆 不到 一个月 便 好 了
1	6 月 8 日 吃 40mg 第 15 天 上午 8 点 头晕 恶心 呕吐 非常 厉害 过半 小时 后 症状 减轻 40mg 吃 多长时间 副反应 才 减轻 ? 吃 少量 时 三四天 就 减轻 了 40mg 吃 了 这么 长时间 了 食欲 和 恶心 一直 都 有 有时 会 头晕 用做 什么 检查 吗 ?
1	7 ? 中旬 到 8 ? 中旬 背上 贴 的 加 了 一片 就是 每星期 2 片 眼睛 不 眨 了 8 月 中旬 又 去 配药 医生 减了 一片 但 小孩 眼睛 又 眨 了 我 这个 星期 加 了 一片 今天 特别 厉害 满脑子 都 是 胡思乱想
1	7 号 需要 预约 吗
1	7 月 8 号 开始 吃 的 药 已经 吃 了 16 天 了
1	7 月 中旬 后 买不到 药 了 假期 就 没有 坚持
1	7 月份 带 孩子 去 做 检查 还有 一项 没有 做 医生 说 是 会 电话 联系 并 安排 但是 一直 没有 接到 电话
1	7 月份 是 吃 静宁 口服液 的 一天 2 支吃 一个月 不 眨眼 了 就 停药 了 现在 已经 三个 月 了 又 出现 眨眼 症状 了 是不是 要 继续 用药
1	7 月初 开药 时 杨医生 也 说 过 服用 25mg 但 我 怕 孩子 又 头晕 所以 没开 25mg 的
1	7 点 30 吃 的 药 观察 4 点到 6 点
1	8 分钟 吧 ?
1	8 号 开始 食欲 问题 哪天 不 清楚 剂量 没有 变化
1	8 号 拿 得 药 从前 天 开始 上课 老 睡觉
1	8 月 23 号 开始 服用 10 克 的 一盒 接着 服用 了 25 克 的 2 盒 在 然后 从 9 月 14 号服 40 克 的
1	8 月 24 号 复查 8 月 26 号 加到 1 片半 的
1	8 月 9 号 开始 服用 的 25mg
1	8 月 用药 是 我 在 本 平台 自购 的 药 不过 赖氨酸 和 钙 还 没 给 孩子 用药
1	8 点 左右 吃 了 一个 包子 840 吃 了 两块 饼干 几口 牛奶 到 现在 其他 东西 都 没有 吃
1	9 月 12 号 就 吃 了 1 个 月 要 去 北京 我 想 问问 娃 可以 不 可以 不去 ? 还是 娃 必须 去 ?
1	9 月 30 号 开始 用药 吃 的 量 一天 一颗 择思达 O5
1	9 月 5 号 开始 第一次 服药 没有 间断 过
1	9 月 8 号 开 的 一个月 的 药 9 月 29 号 去 就诊
1	9 月 开始 服药 目前 对 身高 影响 看不出来 后续 需要 关注
1	9 月份 25 开 的 药 但 孩子 感冒 了 从 10 月 2 日 开始 用 的
1	9 月份 的 情况 还 可以 10 月份 以来 状况 就 越来越 糟糕
1	? ? ?
1	? ? ? ?
1	? ? ? ? ? ?
1	? ? ? ? ? ? ? ? ? ? ?
1	? ? ? ? ? ? ? ? ? ? ? ? ?
1	? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
1	? 才 开始 是 吃 了 半个 疗程 的 后来 又 吃 了 一个 疗程 的
1	n ? ?
1	n 今天 问 了 孩子 他 说 自从 五天 开始 吃 专注达 他 反而 不如 之前 专注 上课 了 n 开始 跟着 这个 公众号 对 孩子 进行 引导 但是 没有 吃 专注达 的 一周 孩子 的 进步 是 明显 的 n 这周 开始 吃 专注达 反而 觉得 效果 下降 这是 为什么 呢 ?
1	n 孩子 回来 了 改善 食欲 的 药 和 专注达 一直 在 规律 服用 孩子 食欲 比 原来 好 一些 了 谢谢您 的 关心 和 指导 n
1	n 我 还 能 进 之前 的 那个 课文 吗
1	n 陈医生 你好 我们 这次 看 医生 换 的 药 是 择思达 但 我 看 了 说明书 副作用 好大 什么 对 肝肾 的 损害 还有 自杀 的 行为 还有 等等 这样 的 药能 吃 吗 ?
1	一 开始 吃 一片 吃 了 一个月 以后 加量 到 一片 半 然后 就 困
1	一 开始 吃 了 两个 多月 的 择思达 医生 也 说 这个 效果 慢 后来 吃 的 专注达 但 感觉 也 没有 什么 效果 的
1	一 开始 我 关注 就 看到 但是 我 不 了解 原来 是 这样 学习 的
1	一 星期 前 开始 的 就 说 不 爱 吃 没服 其他 药
1	一个 医生 说 是 抽动症 一个 医生 说 是 多动症 我 是 想 问 多动症 或者 抽动症 能 不能 吃海鲜 啊 ?
1	一个 大概 服药 多长时间 需要 复查 呀 ?
